"Scenario","Strat1","Strat2","Strat3","t","DV","ObsName","ModelName","PRED"
NA,0,0,0,6,12.147,"CObs","d.True model
 Turnover PD",1.93368
NA,0,0,0,9,11.604,"CObs","d.True model
 Turnover PD",29.8875
NA,0,0,0,24,8.62703,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,36,6.9762,"CObs","d.True model
 Turnover PD",9.18963
NA,0,0,0,48,5.86904,"CObs","d.True model
 Turnover PD",35.6957
NA,0,0,0,72,4.60971,"CObs","d.True model
 Turnover PD",7.5823
NA,0,0,0,96,2.31379,"CObs","d.True model
 Turnover PD",24.5648
NA,0,0,0,1,3.96012,"CObs","d.True model
 Turnover PD",6.25607
NA,0,0,0,3,8.88179,"CObs","d.True model
 Turnover PD",19.6205
NA,0,0,0,6,10.5207,"CObs","d.True model
 Turnover PD",4.25895
NA,0,0,0,9,10.82,"CObs","d.True model
 Turnover PD",18.6215
NA,0,0,0,24,7.75469,"CObs","d.True model
 Turnover PD",2.89938
NA,0,0,0,36,5.15222,"CObs","d.True model
 Turnover PD",22.8705
NA,0,0,0,48,4.66465,"CObs","d.True model
 Turnover PD",1.97381
NA,0,0,0,72,2.37494,"CObs","d.True model
 Turnover PD",29.5355
NA,0,0,0,96,2.02552,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,120,1.58433,"CObs","d.True model
 Turnover PD",9.16873
NA,0,0,0,24,10.281,"CObs","d.True model
 Turnover PD",35.7039
NA,0,0,0,36,10.4833,"CObs","d.True model
 Turnover PD",7.55541
NA,0,0,0,48,6.90022,"CObs","d.True model
 Turnover PD",24.5836
NA,0,0,0,72,4.92833,"CObs","d.True model
 Turnover PD",6.22595
NA,0,0,0,96,3.19983,"CObs","d.True model
 Turnover PD",19.6543
NA,0,0,0,120,2.84472,"CObs","d.True model
 Turnover PD",4.22766
NA,0,0,0,24,10.4223,"CObs","d.True model
 Turnover PD",18.6988
NA,0,0,0,36,7.9512,"CObs","d.True model
 Turnover PD",2.87075
NA,0,0,0,48,6.104,"CObs","d.True model
 Turnover PD",23.0093
NA,0,0,0,72,4.80927,"CObs","d.True model
 Turnover PD",1.94935
NA,0,0,0,96,3.14817,"CObs","d.True model
 Turnover PD",29.7505
NA,0,0,0,120,1.94929,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,24,11.707,"CObs","d.True model
 Turnover PD",9.22662
NA,0,0,0,36,7.59623,"CObs","d.True model
 Turnover PD",35.6802
NA,0,0,0,48,6.18,"CObs","d.True model
 Turnover PD",7.62816
NA,0,0,0,72,3.34771,"CObs","d.True model
 Turnover PD",24.5316
NA,0,0,0,96,2.70654,"CObs","d.True model
 Turnover PD",6.3066
NA,0,0,0,120,1.92326,"CObs","d.True model
 Turnover PD",19.5631
NA,0,0,0,24,9.0471,"CObs","d.True model
 Turnover PD",4.31069
NA,0,0,0,36,8.17636,"CObs","d.True model
 Turnover PD",18.4944
NA,0,0,0,48,6.01878,"CObs","d.True model
 Turnover PD",2.94644
NA,0,0,0,72,4.0345,"CObs","d.True model
 Turnover PD",22.6452
NA,0,0,0,96,3.44533,"CObs","d.True model
 Turnover PD",2.01395
NA,0,0,0,120,3.33791,"CObs","d.True model
 Turnover PD",29.1891
NA,0,0,0,24,9.2942,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,36,7.17742,"CObs","d.True model
 Turnover PD",9.22662
NA,0,0,0,48,4.49993,"CObs","d.True model
 Turnover PD",35.6802
NA,0,0,0,72,2.69516,"CObs","d.True model
 Turnover PD",7.62816
NA,0,0,0,96,1.6314,"CObs","d.True model
 Turnover PD",24.5316
NA,0,0,0,120,0.562707,"CObs","d.True model
 Turnover PD",6.3066
NA,0,0,0,24,8.56823,"CObs","d.True model
 Turnover PD",19.5631
NA,0,0,0,36,8.00667,"CObs","d.True model
 Turnover PD",4.31069
NA,0,0,0,48,6.80808,"CObs","d.True model
 Turnover PD",18.4944
NA,0,0,0,72,4.35571,"CObs","d.True model
 Turnover PD",2.94644
NA,0,0,0,96,3.61088,"CObs","d.True model
 Turnover PD",22.6452
NA,0,0,0,120,2.2568,"CObs","d.True model
 Turnover PD",2.01395
NA,0,0,0,24,9.02821,"CObs","d.True model
 Turnover PD",29.1891
NA,0,0,0,36,6.47107,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,48,6.20508,"CObs","d.True model
 Turnover PD",9.22662
NA,0,0,0,72,5.06527,"CObs","d.True model
 Turnover PD",35.6802
NA,0,0,0,96,4.61234,"CObs","d.True model
 Turnover PD",7.62816
NA,0,0,0,120,3.28505,"CObs","d.True model
 Turnover PD",24.5316
NA,0,0,0,24,10.169,"CObs","d.True model
 Turnover PD",6.3066
NA,0,0,0,36,8.84253,"CObs","d.True model
 Turnover PD",19.5631
NA,0,0,0,48,7.04623,"CObs","d.True model
 Turnover PD",4.31069
NA,0,0,0,72,5.55332,"CObs","d.True model
 Turnover PD",18.4944
NA,0,0,0,96,3.34349,"CObs","d.True model
 Turnover PD",2.94644
NA,0,0,0,120,2.79611,"CObs","d.True model
 Turnover PD",22.6452
NA,0,0,0,24,11.5353,"CObs","d.True model
 Turnover PD",2.01395
NA,0,0,0,36,10.359,"CObs","d.True model
 Turnover PD",29.1891
NA,0,0,0,48,6.57307,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,72,4.99695,"CObs","d.True model
 Turnover PD",9.41244
NA,0,0,0,96,3.86301,"CObs","d.True model
 Turnover PD",35.6095
NA,0,0,0,120,2.6731,"CObs","d.True model
 Turnover PD",7.86952
NA,0,0,0,24,11.8482,"CObs","d.True model
 Turnover PD",24.3689
NA,0,0,0,36,9.85373,"CObs","d.True model
 Turnover PD",6.5795
NA,0,0,0,48,8.5618,"CObs","d.True model
 Turnover PD",19.2718
NA,0,0,0,72,5.93119,"CObs","d.True model
 Turnover PD",4.5992
NA,0,0,0,96,5.47855,"CObs","d.True model
 Turnover PD",17.8328
NA,0,0,0,120,3.15422,"CObs","d.True model
 Turnover PD",3.21492
NA,0,0,0,24,9.53439,"CObs","d.True model
 Turnover PD",21.4589
NA,0,0,0,36,7.32486,"CObs","d.True model
 Turnover PD",2.24729
NA,0,0,0,48,4.68589,"CObs","d.True model
 Turnover PD",27.3478
NA,0,0,0,72,3.7209,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,96,2.02635,"CObs","d.True model
 Turnover PD",9.12126
NA,0,0,0,120,1.16412,"CObs","d.True model
 Turnover PD",35.7212
NA,0,0,0,24,10.8294,"CObs","d.True model
 Turnover PD",7.49251
NA,0,0,0,36,9.13643,"CObs","d.True model
 Turnover PD",24.6267
NA,0,0,0,48,7.23406,"CObs","d.True model
 Turnover PD",6.15457
NA,0,0,0,72,4.99719,"CObs","d.True model
 Turnover PD",19.7341
NA,0,0,0,96,2.7389,"CObs","d.True model
 Turnover PD",4.15278
NA,0,0,0,120,0.816323,"CObs","d.True model
 Turnover PD",18.8858
NA,0,0,0,24,7.41792,"CObs","d.True model
 Turnover PD",2.80208
NA,0,0,0,36,7.68074,"CObs","d.True model
 Turnover PD",23.3492
NA,0,0,0,48,7.2603,"CObs","d.True model
 Turnover PD",1.8907
NA,0,0,0,72,5.0274,"CObs","d.True model
 Turnover PD",30.2791
NA,0,0,0,96,4.8252,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,120,3.6167,"CObs","d.True model
 Turnover PD",9.26176
NA,0,0,0,24,7.32515,"CObs","d.True model
 Turnover PD",35.6655
NA,0,0,0,36,7.49564,"CObs","d.True model
 Turnover PD",7.67188
NA,0,0,0,48,6.88239,"CObs","d.True model
 Turnover PD",24.5004
NA,0,0,0,72,5.56276,"CObs","d.True model
 Turnover PD",6.35489
NA,0,0,0,96,3.47591,"CObs","d.True model
 Turnover PD",19.5089
NA,0,0,0,120,3.19699,"CObs","d.True model
 Turnover PD",4.36034
NA,0,0,0,24,7.7052,"CObs","d.True model
 Turnover PD",18.3747
NA,0,0,0,36,7.37062,"CObs","d.True model
 Turnover PD",2.9918
NA,0,0,0,48,4.93502,"CObs","d.True model
 Turnover PD",22.4329
NA,0,0,0,72,2.8312,"CObs","d.True model
 Turnover PD",2.05279
NA,0,0,0,96,1.87967,"CObs","d.True model
 Turnover PD",28.8623
NA,0,0,0,120,0.773052,"CObs","d.True model
 Turnover PD",95.8316
NA,0,0,0,24,9.40465,"CObs","d.True model
 Turnover PD",9.0235
NA,0,0,0,36,8.8197,"CObs","d.True model
 Turnover PD",35.76
NA,0,0,0,48,8.29191,"CObs","d.True model
 Turnover PD",7.36743
NA,0,0,0,72,6.2099,"CObs","d.True model
 Turnover PD",24.7168
NA,0,0,0,96,5.6711,"CObs","d.True model
 Turnover PD",6.01527
NA,0,0,0,120,3.50355,"CObs","d.True model
 Turnover PD",19.8967
NA,0,0,0,24,9.7695,"CObs","d.True model
 Turnover PD",4.0099
NA,0,0,0,36,10.1365,"CObs","d.True model
 Turnover PD",19.2599
NA,0,0,0,48,7.41798,"CObs","d.True model
 Turnover PD",2.67308
NA,0,0,0,72,4.88166,"CObs","d.True model
 Turnover PD",24.0233
NA,0,0,0,96,3.83748,"CObs","d.True model
 Turnover PD",1.78192
NA,0,0,0,120,2.02287,"CObs","d.True model
 Turnover PD",31.3202
NA,0,0,0,24,44.0054,"EObs","a.Misspecified delay
 Immediate effect",0.901944
NA,0,0,0,36,28.2301,"EObs","a.Misspecified delay
 Immediate effect",6.25369
NA,0,0,0,48,25.3735,"EObs","a.Misspecified delay
 Immediate effect",9.10541
NA,0,0,0,72,34.8799,"EObs","a.Misspecified delay
 Immediate effect",11.614
NA,0,0,0,96,43.0805,"EObs","a.Misspecified delay
 Immediate effect",11.5481
NA,0,0,0,120,58.2951,"EObs","a.Misspecified delay
 Immediate effect",11.0764
NA,0,0,0,144,74.163,"EObs","a.Misspecified delay
 Immediate effect",9.11462
NA,0,0,0,0,101.54,"EObs","a.Misspecified delay
 Immediate effect",23.6258
NA,0,0,0,24,28.222,"EObs","a.Misspecified delay
 Immediate effect",7.48861
NA,0,0,0,36,25.6218,"EObs","a.Misspecified delay
 Immediate effect",23.8879
NA,0,0,0,48,26.1657,"EObs","a.Misspecified delay
 Immediate effect",6.15267
NA,0,0,0,72,23.9496,"EObs","a.Misspecified delay
 Immediate effect",24.2045
NA,0,0,0,96,32.6996,"EObs","a.Misspecified delay
 Immediate effect",4.15325
NA,0,0,0,120,36.3649,"EObs","a.Misspecified delay
 Immediate effect",25.0451
NA,0,0,0,0,93.322,"EObs","a.Misspecified delay
 Immediate effect",26.2548
NA,0,0,0,24,28.6959,"EObs","a.Misspecified delay
 Immediate effect",27.9732
NA,0,0,0,36,24.4405,"EObs","a.Misspecified delay
 Immediate effect",30.369
NA,0,0,0,48,19.0728,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,72,18.4735,"EObs","a.Misspecified delay
 Immediate effect",9.11462
NA,0,0,0,96,21.0181,"EObs","a.Misspecified delay
 Immediate effect",23.6258
NA,0,0,0,120,18.5956,"EObs","a.Misspecified delay
 Immediate effect",7.48861
NA,0,0,0,144,23.614,"EObs","a.Misspecified delay
 Immediate effect",23.8879
NA,0,0,0,0,91.519,"EObs","a.Misspecified delay
 Immediate effect",6.15267
NA,0,0,0,24,26.8065,"EObs","a.Misspecified delay
 Immediate effect",24.2045
NA,0,0,0,36,22.3835,"EObs","a.Misspecified delay
 Immediate effect",4.15325
NA,0,0,0,48,17.6849,"EObs","a.Misspecified delay
 Immediate effect",25.0451
NA,0,0,0,72,18.3862,"EObs","a.Misspecified delay
 Immediate effect",2.80357
NA,0,0,0,96,16.9832,"EObs","a.Misspecified delay
 Immediate effect",26.2548
NA,0,0,0,120,20.5728,"EObs","a.Misspecified delay
 Immediate effect",1.8925
NA,0,0,0,144,29.1192,"EObs","a.Misspecified delay
 Immediate effect",27.9732
NA,0,0,0,0,105.56,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,24,43.2055,"EObs","a.Misspecified delay
 Immediate effect",0
NA,0,0,0,36,27.6413,"EObs","a.Misspecified delay
 Immediate effect",6.25369
NA,0,0,0,48,36.0103,"EObs","a.Misspecified delay
 Immediate effect",9.10541
NA,0,0,0,72,43.3432,"EObs","a.Misspecified delay
 Immediate effect",11.614
NA,0,0,0,96,50.2637,"EObs","a.Misspecified delay
 Immediate effect",11.0764
NA,0,0,0,120,67.3895,"EObs","a.Misspecified delay
 Immediate effect",9.11462
NA,0,0,0,144,70.1378,"EObs","a.Misspecified delay
 Immediate effect",23.6258
NA,0,0,0,0,90.151,"EObs","a.Misspecified delay
 Immediate effect",7.48861
NA,0,0,0,24,37.2395,"EObs","a.Misspecified delay
 Immediate effect",23.8879
NA,0,0,0,36,27.6225,"EObs","a.Misspecified delay
 Immediate effect",6.15267
NA,0,0,0,48,18.7255,"EObs","a.Misspecified delay
 Immediate effect",24.2045
NA,0,0,0,72,28.6554,"EObs","a.Misspecified delay
 Immediate effect",4.15325
NA,0,0,0,96,30.4186,"EObs","a.Misspecified delay
 Immediate effect",25.0451
NA,0,0,0,120,44.6206,"EObs","a.Misspecified delay
 Immediate effect",2.80357
NA,0,0,0,144,56.3429,"EObs","a.Misspecified delay
 Immediate effect",26.2548
NA,0,0,0,24,30.2824,"EObs","a.Misspecified delay
 Immediate effect",1.8925
NA,0,0,0,36,22.3074,"EObs","a.Misspecified delay
 Immediate effect",27.9732
NA,0,0,0,48,20.4831,"EObs","a.Misspecified delay
 Immediate effect",30.369
NA,0,0,0,72,14.2144,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,96,15.282,"EObs","a.Misspecified delay
 Immediate effect",9.11841
NA,0,0,0,120,25.0557,"EObs","a.Misspecified delay
 Immediate effect",11.6509
NA,0,0,0,144,30.0075,"EObs","a.Misspecified delay
 Immediate effect",11.6084
NA,0,0,0,0,106.72,"EObs","a.Misspecified delay
 Immediate effect",9.26229
NA,0,0,0,24,35.7661,"EObs","a.Misspecified delay
 Immediate effect",23.6064
NA,0,0,0,36,27.2112,"EObs","a.Misspecified delay
 Immediate effect",7.67668
NA,0,0,0,48,29.2464,"EObs","a.Misspecified delay
 Immediate effect",23.852
NA,0,0,0,72,28.0666,"EObs","a.Misspecified delay
 Immediate effect",6.3625
NA,0,0,0,96,36.017,"EObs","a.Misspecified delay
 Immediate effect",24.1462
NA,0,0,0,120,46.2718,"EObs","a.Misspecified delay
 Immediate effect",4.37056
NA,0,0,0,144,60.7613,"EObs","a.Misspecified delay
 Immediate effect",24.9177
NA,0,0,0,0,92.508,"EObs","a.Misspecified delay
 Immediate effect",3.00224
NA,0,0,0,24,40.324,"EObs","a.Misspecified delay
 Immediate effect",26.0118
NA,0,0,0,36,22.819,"EObs","a.Misspecified delay
 Immediate effect",2.06231
NA,0,0,0,48,21.5902,"EObs","a.Misspecified delay
 Immediate effect",27.5458
NA,0,0,0,72,25.8143,"EObs","a.Misspecified delay
 Immediate effect",29.6627
NA,0,0,0,96,26.4475,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,120,38.8306,"EObs","a.Misspecified delay
 Immediate effect",9.08411
NA,0,0,0,144,44.7484,"EObs","a.Misspecified delay
 Immediate effect",11.5249
NA,0,0,0,0,104.51,"EObs","a.Misspecified delay
 Immediate effect",11.3882
NA,0,0,0,24,40.7114,"EObs","a.Misspecified delay
 Immediate effect",10.8514
NA,0,0,0,36,29.2561,"EObs","a.Misspecified delay
 Immediate effect",8.69375
NA,0,0,0,48,19.7737,"EObs","a.Misspecified delay
 Immediate effect",23.6844
NA,0,0,0,72,28.87,"EObs","a.Misspecified delay
 Immediate effect",6.95397
NA,0,0,0,96,27.679,"EObs","a.Misspecified delay
 Immediate effect",24.0003
NA,0,0,0,120,46.928,"EObs","a.Misspecified delay
 Immediate effect",5.56235
NA,0,0,0,144,43.2786,"EObs","a.Misspecified delay
 Immediate effect",24.3915
NA,0,0,0,0,96.307,"EObs","a.Misspecified delay
 Immediate effect",3.55885
NA,0,0,0,24,36.0165,"EObs","a.Misspecified delay
 Immediate effect",25.4695
NA,0,0,0,36,20.6029,"EObs","a.Misspecified delay
 Immediate effect",2.27698
NA,0,0,0,48,18.1712,"EObs","a.Misspecified delay
 Immediate effect",27.091
NA,0,0,0,72,17.4562,"EObs","a.Misspecified delay
 Immediate effect",1.45684
NA,0,0,0,96,14.8757,"EObs","a.Misspecified delay
 Immediate effect",29.4815
NA,0,0,0,120,11.8192,"EObs","a.Misspecified delay
 Immediate effect",32.9033
NA,0,0,0,144,21.1147,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,0,89.879,"EObs","a.Misspecified delay
 Immediate effect",11.6459
NA,0,0,0,24,32.2564,"EObs","a.Misspecified delay
 Immediate effect",11.138
NA,0,0,0,36,28.4579,"EObs","a.Misspecified delay
 Immediate effect",9.21919
NA,0,0,0,48,20.5197,"EObs","a.Misspecified delay
 Immediate effect",23.612
NA,0,0,0,0,100.91,"EObs","a.Misspecified delay
 Immediate effect",7.61911
NA,0,0,0,24,40.3682,"EObs","a.Misspecified delay
 Immediate effect",23.8629
NA,0,0,0,36,36.5923,"EObs","a.Misspecified delay
 Immediate effect",6.29672
NA,0,0,0,48,26.941,"EObs","a.Misspecified delay
 Immediate effect",24.1641
NA,0,0,0,72,20.5636,"EObs","a.Misspecified delay
 Immediate effect",4.30067
NA,0,0,0,96,26.9074,"EObs","a.Misspecified delay
 Immediate effect",24.9573
NA,0,0,0,120,27.6782,"EObs","a.Misspecified delay
 Immediate effect",2.93736
NA,0,0,0,144,35.6555,"EObs","a.Misspecified delay
 Immediate effect",26.0878
NA,0,0,0,0,88.483,"EObs","a.Misspecified delay
 Immediate effect",2.00622
NA,0,0,0,24,35.0908,"EObs","a.Misspecified delay
 Immediate effect",27.6796
NA,0,0,0,36,25.7128,"EObs","a.Misspecified delay
 Immediate effect",29.8839
NA,0,0,0,48,13.255,"EObs","a.Misspecified delay
 Immediate effect",9.10487
NA,0,0,0,72,24.02,"EObs","a.Misspecified delay
 Immediate effect",11.6011
NA,0,0,0,96,27.6374,"EObs","a.Misspecified delay
 Immediate effect",11.5211
NA,0,0,0,120,27.2004,"EObs","a.Misspecified delay
 Immediate effect",11.0362
NA,0,0,0,144,33.3519,"EObs","a.Misspecified delay
 Immediate effect",9.03388
NA,0,0,0,0,89.148,"EObs","a.Misspecified delay
 Immediate effect",23.6366
NA,0,0,0,24,42.1922,"EObs","a.Misspecified delay
 Immediate effect",7.38327
NA,0,0,0,36,29.7791,"EObs","a.Misspecified delay
 Immediate effect",23.9088
NA,0,0,0,48,22.442,"EObs","a.Misspecified delay
 Immediate effect",6.03423
NA,0,0,0,72,20.0056,"EObs","a.Misspecified delay
 Immediate effect",24.2392
NA,0,0,0,96,24.6872,"EObs","a.Misspecified delay
 Immediate effect",4.0306
NA,0,0,0,120,37.7344,"EObs","a.Misspecified delay
 Immediate effect",25.1228
NA,0,0,0,144,44.1761,"EObs","a.Misspecified delay
 Immediate effect",2.69226
NA,0,0,0,0,86.846,"EObs","a.Misspecified delay
 Immediate effect",26.4058
NA,0,0,0,24,33.952,"EObs","a.Misspecified delay
 Immediate effect",28.2423
NA,0,0,0,36,23.4956,"EObs","a.Misspecified delay
 Immediate effect",30.8178
NA,0,0,0,48,20.6935,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,72,20.7052,"EObs","a.Misspecified delay
 Immediate effect",9.12368
NA,0,0,0,96,26.5637,"EObs","a.Misspecified delay
 Immediate effect",11.6704
NA,0,0,0,120,36.9003,"EObs","a.Misspecified delay
 Immediate effect",11.6426
NA,0,0,0,0,100.86,"EObs","a.Misspecified delay
 Immediate effect",11.2059
NA,0,0,0,24,37.0843,"EObs","a.Misspecified delay
 Immediate effect",9.35274
NA,0,0,0,36,24.0842,"EObs","a.Misspecified delay
 Immediate effect",23.5949
NA,0,0,0,48,11.3173,"EObs","a.Misspecified delay
 Immediate effect",7.79399
NA,0,0,0,72,16.3999,"EObs","a.Misspecified delay
 Immediate effect",23.8305
NA,0,0,0,96,18.2523,"EObs","a.Misspecified delay
 Immediate effect",6.49502
NA,0,0,0,120,14.9345,"EObs","a.Misspecified delay
 Immediate effect",24.1113
NA,0,0,0,0,96.569,"EObs","a.Misspecified delay
 Immediate effect",4.51047
NA,0,0,0,24,26.5059,"EObs","a.Misspecified delay
 Immediate effect",24.842
NA,0,0,0,36,24.5033,"EObs","a.Misspecified delay
 Immediate effect",3.13229
NA,0,0,0,48,13.0005,"EObs","a.Misspecified delay
 Immediate effect",25.8687
NA,0,0,0,72,21.4529,"EObs","a.Misspecified delay
 Immediate effect",2.17522
NA,0,0,0,96,29.3092,"EObs","a.Misspecified delay
 Immediate effect",27.2962
NA,0,0,0,120,42.2524,"EObs","a.Misspecified delay
 Immediate effect",29.2527
NA,0,0,0,0,92.625,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,24,38.4394,"EObs","a.Misspecified delay
 Immediate effect",0.902327
NA,0,0,0,36,31.9563,"EObs","a.Misspecified delay
 Immediate effect",6.25207
NA,0,0,0,48,24.2563,"EObs","a.Misspecified delay
 Immediate effect",9.09579
NA,0,0,0,72,21.4621,"EObs","a.Misspecified delay
 Immediate effect",11.5677
NA,0,0,0,96,20.8724,"EObs","a.Misspecified delay
 Immediate effect",11.4628
NA,0,0,0,120,23.4451,"EObs","a.Misspecified delay
 Immediate effect",10.955
NA,0,0,0,0,88.494,"EObs","a.Misspecified delay
 Immediate effect",8.88358
NA,0,0,0,24,33.0426,"EObs","a.Misspecified delay
 Immediate effect",23.6573
NA,0,0,0,36,21.4425,"EObs","a.Misspecified delay
 Immediate effect",7.19243
NA,0,0,0,48,23.151,"EObs","a.Misspecified delay
 Immediate effect",23.9482
NA,0,0,0,72,27.857,"EObs","a.Misspecified delay
 Immediate effect",5.82321
NA,0,0,0,96,40.4334,"EObs","a.Misspecified delay
 Immediate effect",24.3043
NA,0,0,0,120,54.308,"EObs","a.Misspecified delay
 Immediate effect",3.81713
NA,0,0,0,0,96.596,"EObs","a.Misspecified delay
 Immediate effect",25.2695
NA,0,0,0,24,49.0016,"EObs","a.Misspecified delay
 Immediate effect",2.50214
NA,0,0,0,36,24.6578,"EObs","a.Misspecified delay
 Immediate effect",26.6929
NA,0,0,0,48,22.1013,"EObs","a.Misspecified delay
 Immediate effect",1.64016
NA,0,0,0,72,18.7356,"EObs","a.Misspecified delay
 Immediate effect",28.7576
NA,0,0,0,96,25.2501,"EObs","a.Misspecified delay
 Immediate effect",31.6812
NA,0,0,0,120,31.0173,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,0,96.497,"EObs","a.Misspecified delay
 Immediate effect",9.1576
NA,0,0,0,24,30.1547,"EObs","a.Misspecified delay
 Immediate effect",23.6201
NA,0,0,0,36,19.3391,"EObs","a.Misspecified delay
 Immediate effect",7.54169
NA,0,0,0,48,10.4126,"EObs","a.Misspecified delay
 Immediate effect",23.8776
NA,0,0,0,72,7.48535,"EObs","a.Misspecified delay
 Immediate effect",6.2109
NA,0,0,0,96,5.64679,"EObs","a.Misspecified delay
 Immediate effect",24.1879
NA,0,0,0,120,9.58207,"EObs","a.Misspecified delay
 Immediate effect",4.21238
NA,0,0,0,0,93.066,"EObs","a.Misspecified delay
 Immediate effect",25.0092
NA,0,0,0,24,42.0197,"EObs","a.Misspecified delay
 Immediate effect",2.85693
NA,0,0,0,36,30.1091,"EObs","a.Misspecified delay
 Immediate effect",26.1864
NA,0,0,0,48,18.9661,"EObs","a.Misspecified delay
 Immediate effect",1.93764
NA,0,0,0,72,10.503,"EObs","a.Misspecified delay
 Immediate effect",27.8528
NA,0,0,0,96,25.7002,"EObs","a.Misspecified delay
 Immediate effect",30.17
NA,0,0,0,120,21.2036,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,0,88.021,"EObs","a.Misspecified delay
 Immediate effect",3.99303
NA,0,0,0,24,30.7641,"EObs","a.Misspecified delay
 Immediate effect",9.11953
NA,0,0,0,36,9.07914,"EObs","a.Misspecified delay
 Immediate effect",11.655
NA,0,0,0,48,17.6328,"EObs","a.Misspecified delay
 Immediate effect",11.1682
NA,0,0,0,72,13.3301,"EObs","a.Misspecified delay
 Immediate effect",9.2814
NA,0,0,0,96,17.6746,"EObs","a.Misspecified delay
 Immediate effect",23.604
NA,0,0,0,120,18.7238,"EObs","a.Misspecified delay
 Immediate effect",7.70141
NA,0,0,0,0,99.997,"EObs","a.Misspecified delay
 Immediate effect",23.8475
NA,0,0,0,24,29.8885,"EObs","a.Misspecified delay
 Immediate effect",6.39038
NA,0,0,0,36,16.2669,"EObs","a.Misspecified delay
 Immediate effect",24.1387
NA,0,0,0,48,11.3857,"EObs","a.Misspecified delay
 Immediate effect",4.39986
NA,0,0,0,72,19.3201,"EObs","a.Misspecified delay
 Immediate effect",24.9015
NA,0,0,0,96,18.9967,"EObs","a.Misspecified delay
 Immediate effect",3.02936
NA,0,0,0,120,22.0964,"EObs","a.Misspecified delay
 Immediate effect",25.981
NA,0,0,0,0,99.465,"EObs","a.Misspecified delay
 Immediate effect",2.08576
NA,0,0,0,24,40.2467,"EObs","a.Misspecified delay
 Immediate effect",27.4919
NA,0,0,0,36,42.4539,"EObs","a.Misspecified delay
 Immediate effect",29.574
NA,0,0,0,48,34.7619,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,72,41.8099,"EObs","a.Misspecified delay
 Immediate effect",9.11967
NA,0,0,0,96,57.9181,"EObs","a.Misspecified delay
 Immediate effect",11.6459
NA,0,0,0,120,70.8469,"EObs","a.Misspecified delay
 Immediate effect",11.5957
NA,0,0,0,0,103.98,"EObs","a.Misspecified delay
 Immediate effect",9.21919
NA,0,0,0,24,36.3589,"EObs","a.Misspecified delay
 Immediate effect",23.612
NA,0,0,0,36,24.5964,"EObs","a.Misspecified delay
 Immediate effect",7.61911
NA,0,0,0,48,20.9505,"EObs","a.Misspecified delay
 Immediate effect",23.8629
NA,0,0,0,72,18.0078,"EObs","a.Misspecified delay
 Immediate effect",6.29672
NA,0,0,0,96,18.9675,"EObs","a.Misspecified delay
 Immediate effect",24.1641
NA,0,0,0,120,34.5812,"EObs","a.Misspecified delay
 Immediate effect",4.30067
NA,0,0,0,0,92.94,"EObs","a.Misspecified delay
 Immediate effect",2.93736
NA,0,0,0,24,33.7157,"EObs","a.Misspecified delay
 Immediate effect",2.00622
NA,0,0,0,36,18.421,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,48,11.387,"EObs","a.Misspecified delay
 Immediate effect",3.99436
NA,0,0,0,72,10.2123,"EObs","a.Misspecified delay
 Immediate effect",9.11967
NA,0,0,0,96,15.1379,"EObs","a.Misspecified delay
 Immediate effect",11.6459
NA,0,0,0,120,17.1895,"EObs","a.Misspecified delay
 Immediate effect",11.5957
NA,0,0,0,0,95.305,"EObs","a.Misspecified delay
 Immediate effect",9.21919
NA,0,0,0,24,37.7999,"EObs","a.Misspecified delay
 Immediate effect",23.612
NA,0,0,0,36,23.9684,"EObs","a.Misspecified delay
 Immediate effect",7.61911
NA,0,0,0,48,23.3145,"EObs","a.Misspecified delay
 Immediate effect",23.8629
NA,0,0,0,72,14.0141,"EObs","a.Misspecified delay
 Immediate effect",6.29672
NA,0,0,0,96,15.1296,"EObs","a.Misspecified delay
 Immediate effect",24.1641
NA,0,0,0,120,22.8934,"EObs","a.Misspecified delay
 Immediate effect",4.30067
NA,0,0,0,0,97.752,"EObs","a.Misspecified delay
 Immediate effect",24.9573
NA,0,0,0,24,37.6908,"EObs","a.Misspecified delay
 Immediate effect",2.93736
